seaTurtleId,seaTurtleName,sidNumber,strandingIdNumber,species,dateAcquired,acquiredFrom,turtleSize,status,dateRelinquished,relinquishedTo,anomalies,injuryBoatStrike,injuryIntestinalImpaction,injuryLineEntanglement,injuryFishHook,injuryUpperRespiratory,injuryAnimalBite,injuryFibropapilloma,injuryMiscEpidemic,injuryDoa,injuryOther,wasCarryingTagsWhenEnc,recaptureType,tagReturnAddress,captureProjectType,acquiredCounty,acquiredLatitude,acquiredLongitude,relinquishedCounty,relinquishedLatitude,relinquishedLongitude,organizationId
6a368b7c-9364-432b-9a45-29a4ee324b7d,Cm0789,7296,MLB071215-01,CM,2007-12-15,cocoa beach,Juvenile,UR,2008-01-16,Paradise Beach,possible red tide,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,S,Brevard,,,Brevard,,,b225dd24-1d37-4252-b989-e342a690968b
fc1c2557-719f-4c0e-a12d-87bfa24f9979,Cm0790,7297,MLB071216-01,CM,2007-12-16,brevard cty jetty park,Juvenile,UR,2007-12-21,tx juno beach,possible red tide,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
6168e083-209b-45f9-a305-6f2b530d96f1,Cm0791,7298,MLB071220-01,CM,2007-12-20,New Smyrna Beach,Juvenile,UR,2008-02-24,1/2 mile south eau gallie blvd,"old boat prop...rear floater, red tide",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Volusia,,,Brevard,,,b225dd24-1d37-4252-b989-e342a690968b
91e2eab3-bf16-4627-9e2a-d26b22a5e026,CM0792,7299,MLB071220-02,CM,2007-12-20,flagler beach,Juvenile,UR,2008-02-10,died,boat hit head and upper carapace/spinal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Flagler,,,,,,b225dd24-1d37-4252-b989-e342a690968b
aef9853e-05f0-4155-8b15-0a778960850d,Cm0793,7315,SLS071228-02,CM,2007-12-28,KSC,Juvenile,UR,2008-02-17,1/2 MILE SOUTH OF EAU GALLIE BLVD,red tide,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Brevard,28.37,-80.36,Brevard,,,b225dd24-1d37-4252-b989-e342a690968b
58d61725-35d5-4fc5-9368-5aa16fed1b1b,Cm0794,7316,RDP071228-01,CM,2007-12-28,"Brevard Cty, Melbourne Beach",Juvenile,UR,2008-01-09,tx to disney,red tide,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
2c2ec206-10de-412a-803a-169a126387f1,Cm0801,8001,MLB080104-01,CM,2008-01-04,Volusia Cty,Juvenile,UR,2008-01-05,died,"emaciated, barnacle encrusted",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,b225dd24-1d37-4252-b989-e342a690968b
65e9bfe1-1b95-4fe5-8d08-da38b7189f7e,Cm0802 Artemis,8002,LAO080106-01,CM,2008-01-06,2620 s a1a,Juvenile,UR,2008-04-05,"released flagler pier, 500 yds north",severe barnacle encrustation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Flagler,29.26857,-81.06689,Flagler,,,b225dd24-1d37-4252-b989-e342a690968b
5e0f0dea-9706-4af0-9126-b80cd0891e5b,Cm0803,8012,MLB080112-01,CM,2008-01-12,Ponce Inlet/New Smyrna Beach?,Juvenile,UR,2008-01-19,died,second vert boat hit fracture,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,D,playa del carmen mexico,S,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
5c1c2fad-1745-490a-b2c2-29732eb84bd9,Cm0806,8109,RDP080122-02,CM,2008-01-22,Cocoa Beach,Juvenile,UR,2008-01-23,died,"missing lff, hole into cavity, prop hit to carapace",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,28.16933,-80.36385,,,,b225dd24-1d37-4252-b989-e342a690968b
1c02648b-6728-4770-8023-fc2664baaf1e,Cm0804 Apollo,8107,MAS08012101,CM,2008-01-21,Ponce Inlet,Juvenile,UR,2008-04-19,released 2 miles north ponce inlet,"barnacle encrusted, uri",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
bd77c7af-0484-4eb5-b578-a513215a3be1,Cm0805,8108,RDP080122-01,CM,2008-01-22,Cocoa Beach,Juvenile,UR,2008-02-02,died,"barnacle encrusted, uri",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
97c653d6-251a-4869-a4df-369c0c9cb9af,Cc0807 Twitchy,8110,MLB080125-01,CC,2008-01-25,Ponce Inlet,Juvenile,UR,2008-04-27,released 2 miles north of ponce inlet,"neurologic signs, hypoglycemic",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
ef5d875a-89ae-4b7e-b1cc-95dfa2e479ab,Cm0808 Stevie,8116,MLB080208-01,CM,2008-02-08,Palm Coast,Juvenile,UR,2008-03-05,died,"found floating, covered in muck, minimal barnacles, edema, old rear carapace injury, healed",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Flagler,29.74361,-81.27694,,,,b225dd24-1d37-4252-b989-e342a690968b
2d255270-54f6-4afc-944d-20038b82b048,Cm0809 Phoebe,8117,MLB080210-01,CM,2008-02-10,3827 South A1A Daytona Beach Shores,Juvenile,UR,2008-05-22,"wilbur by the sea, boat house","URI, severe barnacle encrustation, underweight, hypothermic",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
f04efdbd-b75f-4ec9-99b2-c0d8df7f98a2,Cm0810 Asterick,8118,MLB080211-01,CM,2008-02-11,Dunlawton and A1A Daytona Beach Shores,Juvenile,UR,2008-05-22,"Wilbur Boat house, Wilbur by the Sea","URI, severe barnacle encrustation, hypothermic, hypoglycemic",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
60249f8f-2632-4434-8aaa-c1648fe7355b,Cm0811 Larry,8124,MLB080217-01,CM,2008-02-17,2865 S. Ponte Vedre Blvd,Juvenile,UR,2008-05-06,released wilbur by the sea,"heavy barnacle coverage, underweight, URI, gang green lesion lrf",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
0feb95df-0498-4ea1-bd8d-3521cb485fb2,Cm0812 Dionysus,8127,MLB080217-02,CM,2008-02-17,Lori Wilson Park,Juvenile,UR,2008-05-05,died,"blunt trauma to head, fractured midline and to right eye",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
90b3b94e-fb82-4b8e-abb9-c8533b3af273,Cm0813 Hera,8128,MLB080220-01,CM,2008-02-20,flagler pier,Juvenile,UR,2008-04-05,released at flagler Pier 500 yds north,"caught twice on fish hook, moderate barnacle coverage",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Flagler,,,Flagler,,,b225dd24-1d37-4252-b989-e342a690968b
a54d3f8b-0b6b-44f6-9d1e-3643c249c1b9,Cm0814 Hades,8133,MLB080229-01,CM,2008-02-29,new smryna beach marine discovery center,Juvenile,UR,,,"floating, hypoglycemic, hypothermic",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
af9db8ac-cfbb-44c4-bb62-94440b3019fe,Cm0815 Ares,8146,AKB080311-01,CM,2008-03-11,NSB south side jetty ponce inlet,Juvenile,UR,2008-04-13,released Wilbur Boat House,"lacerations underside throat and tear, possible fish hook, URI, fecal impaction",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
5456cf3e-2fca-44cf-99db-6f5d34d1693c,Cm0816 Hermes,8153,MLB080319-01,CM,2008-03-20,ponte vedra beach,Juvenile,UR,2008-03-30,died,"emaciated, URI",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,30.20875,-81.36787,,,,b225dd24-1d37-4252-b989-e342a690968b
568babfa-a5b1-4a72-8655-5464ef6f1883,Cm0817 Aphrodite,8154,CJC08032201,CM,2008-03-22,turtle mound mosquito lagoon,Juvenile,UR,2008-08-12,wilbur by the sea boat house,"injury lff, possible hook, compound fractured radius and ulna",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
fe76aa37-f3e0-4659-9f10-be5ab8aaaffd,Cm0818 Karma,8155,MLB080325-01,CM,2008-03-25,Ponce Inlet North Side,Juvenile,UR,2008-05-28,Wilbur by the sea Boat house,boat hit upper left carapace to plastron,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
19b27ec2-47a3-4e4f-9dee-b3793c4df6a9,Cm0819 Murphy,8159,JXB080327-02,CM,2008-03-27,6 miles north st augustine inlet,Juvenile,UR,,,"severe facial fracture upper right mandible, multiple shark bite marks",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,,,,b225dd24-1d37-4252-b989-e342a690968b
e5fec462-e2b5-4519-86b4-0f5ce6400089,Cc0820 Aether,8160,MLB080331-01,CC,2008-03-31,16th st ocean hammock resort,Subadult,UR,2008-06-10,released toronita approach wilbur by the sea,"minimal barnacle coverage, floats, limp in water, hard to lift head to breath, no flipper movement ? paralysis",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Flagler,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
0696e148-4109-4c86-a566-073a7aaf6e19,Cm0821,8161,TXH-080401-01,CM,2008-04-01,gate station,Juvenile,UR,2008-04-01,died,"gang green lesions, emaciated, barnacle encrusted",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,St. Johns,,,,,,b225dd24-1d37-4252-b989-e342a690968b
92590b84-48fe-4578-8479-95e8f406ffff,Cm0822 Sweet Pea,8180,MLB080408-01,CM,2008-04-08,ormond beach area,Juvenile,UR,2008-04-16,died,"emaciated, moderate barnacles, hypoglycemic",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
db3c2f7d-52b2-41c1-b156-d3e9f3f371af,Cm0824 Britney,8182,TXD080409-01,CM,2008-04-09,surfside park,Juvenile,UR,2008-05-01,died,"URI, heavry barnacle coverage and hair algae",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,29.92402,-81.29347,,,,b225dd24-1d37-4252-b989-e342a690968b
bacd8182-568a-4aad-b809-9450115dd944,Cm0826 Barnie,8184,AXR080409-01,CM,2008-04-09,state hwy a1a and tampa ave melbourne beach,Juvenile,UR,2008-07-09,a1a and tampa ave (stps release),"fishing line entanglement rff, head and 90% amputation of lff",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,28.30444,34.38333,Brevard,28.30444,34.38333,b225dd24-1d37-4252-b989-e342a690968b
7856f2de-bbec-4704-b2a9-4c0bbe8a3ad8,Cm0823,8181,MLB080409-01,CM,2008-04-09,4300 Block Ponce Inlet,Juvenile,UR,2008-04-09,died,"URI, drowning by kids playing with on boogie board, died in 2 hrs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
4890d4e2-7658-432b-ab09-57dab4b88bf4,Cm0825,8183,NMY080409-01,CM,2008-04-09,port canaveral,Juvenile,UR,2008-04-09,died,"boat hit, multiple areas, intestines damaged, died 4 hours",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
1fbe36ab-c535-441d-8ef9-dfe4db536e2f,Cc0828 Owen,8186,MLB080416-01,CC,2008-04-16,"Cardinal Park, Daytona Beach Shores",Subadult,UR,2008-05-25,died,URI - pancreatic disorder found on necropsy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
d332ea75-2e0e-492a-a1d4-867558b1b36e,Cm0830 PAP,8192,NMY080420-01,CM,2008-04-20,banana river,Subadult,,2008-04-21,transferred to CMA,pap turtle,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
a7bc47ef-72d0-4f34-b218-a03677bf042e,Ei0827 Nugget,8185,JAS08041101,EI,2008-04-11,"indian harbour beach, bicentennial Park",Juvenile,UR,2008-09-30,FWC for release by boat,"damaged lff, underweight",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Brevard,,,St. Lucie,,,b225dd24-1d37-4252-b989-e342a690968b
119a77db-94e7-43c1-8db7-c6829740b40b,Cm0829 Mary Kate,8188,MXC080417-01,CM,2008-04-17,cape canaveral air force station,Juvenile,UR,2008-04-20,died,"severe emaciation, barnacle incrusted",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
0bcde870-627b-49fa-b91e-25a23a9da0f7,Cc0831,8195,MLB080424-01,CC,2008-04-24,NSB coast guard station,Subadult,UR,2008-04-26,died,"severe boat hit, upper right carapace and left side carapace wrapped to plastron",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
e679c7a0-7250-4ca9-8134-362f0c1a64a4,Cm0832,8196,MLB080425-01,CM,2008-04-25,1300 BLK A1A  Daytona beach shores,Juvenile,UR,2008-04-25,died,"emaciated, gang green lesions, died in two hours",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
a3ba403c-5a9e-4c0f-ac5b-c4c9e18a58cd,Ei0833 Goose,8200,AKB080503-01,EI,2008-05-03,new smryna beach,Juvenile,UR,2008-05-17,70 miles off east coast,gooseneck barnacles,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
8df78f6c-58e8-49fd-8779-3a11957a6ee0,Cm0834 Brett,8209,JAS080524-01,CM,2008-05-24,"sebastian beach, amber sands park",Subadult,UR,2008-09-21,died,"boat hit left rear and center of carapace, appearance of light shark bit on carapace and plastron",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Indian River,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
c71da170-9190-4490-b965-7e2a1f7d7100,Cm0835 Jester,8221,SFE080606-01,CM,2008-06-07,comanchee cove marina,Juvenile,UR,2008-06-08,died,"old boat injury, found floating, died overnight",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,30.08083,-81.30855,,,,b225dd24-1d37-4252-b989-e342a690968b
3d8bd400-0113-4edf-ad82-1dfaad4c7053,Cc0836,8237,MLB080611-01,CC,2008-06-11,3/4 mile north of beach st ramp ponce inlet,Subadult,UR,2008-06-12,died,"barnacle bill, died overnight",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
44df879e-dccc-4c11-ab0e-c5577711c0e1,Cc0837 Belle,8233,MLB080620-01,CC,2008-06-20,daytona beach shores,Adult,UR,2008-07-26,died,"barnacle bill, shell impacted, anemic, hypoglycemic",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
a111dda8-7361-4bfa-8e5e-79ce5a253be8,Cm0838 Jaques,8246,NMY0807009-01,CM,2008-07-09,"cocoa beach, a1a and 1st street crossover",Juvenile,UR,2008-07-28,died,"fish hook in left shoulder, rff entanglement, constriction wound, necrotic tissue around neck",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
1d084b7c-dfdd-4b23-99f8-b2ebfc205e04,Cm0839 Gus Gus,8249,TLL0807-01,CM,2008-07-11,,Juvenile,UR,2008-08-25,released,monofilament amputation of the lff down to the humerus,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,Flagler,,,b225dd24-1d37-4252-b989-e342a690968b
e52d891b-392f-4ab7-af80-8a7eb177268c,Cm0840 Bruno,8254,MCP080720-01,CM,2008-07-20,Jetty Park,Juvenile,UR,2008-08-22,Brevard,hook in mouth under upper bony palate,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,28.24416,-80.35424,Brevard,,,b225dd24-1d37-4252-b989-e342a690968b
73cc4792-0ef6-4ddc-a351-6f8e857e6eb8,Cm0841 Sunny,8260,MMC080729-01,CM,2008-07-29,Cape Canaveral Air Force Staion,Juvenile,UR,2008-11-11,"Merritt Island Wildlife refuge, 2 miles s haulover canal, biolab boat ramp","gang green lesion, emaciated",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Brevard,28.54738,-80.56496,Brevard,28.81028,-80.76667,b225dd24-1d37-4252-b989-e342a690968b
88d7578a-6bdc-44bb-8cb4-be20edf39e86,Cm0842 Ann,8272,AXZ080819-01,CM,2008-08-19,Satellite Beach,Juvenile,UR,2008-08-19,died,"gang green lesion turtle, died in 30 min, sent to u of f",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
9124dd07-4ab5-46e1-851b-bb645d679998,Cm0843 Cinder,8275,TLL080819-01,CM,2008-08-19,,Juvenile,UR,2008-11-14,wilbur boat house ponce inlet,lacerated rff mid shaft,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,Volusia,,,b225dd24-1d37-4252-b989-e342a690968b
7a67183b-b16a-45ae-9ce2-3eb4e10844cf,Cm0844,8285,CXD080909-01,CM,2008-09-09,Cape Canaveral,Juvenile,UR,2008-09-11,died,"ingested fishing line, hook in esophagus, line out of cloaca",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
018450f6-3ba6-4edd-82d9-c97cb372dfc9,Cm0845 Bailey,8294,TMD080929-01,CM,2008-09-29,conch house marina,Juvenile,UR,,,prop wound rear left side of carapace,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,29.89329,-81.29519,,,,b225dd24-1d37-4252-b989-e342a690968b
b338afd9-0a81-4b10-8cf2-316350eece04,Cm0846 Peyton,8299,TLL081004-01,CM,2008-10-04,marineland,Juvenile,UR,,,"severe boat strikes upper and mid carapace, 2/3rd plastron missing",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Flagler,,,,,,b225dd24-1d37-4252-b989-e342a690968b
8b0fd126-daa6-47c2-8bf3-0b440bfe94eb,Cm0847 Harvey,8307,TMD081010-01,CM,2008-10-10,conch house,Juvenile,UR,,,"old prop hit found floating, possible impaction",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,,,,b225dd24-1d37-4252-b989-e342a690968b
16422836-205d-46d7-b525-e42649240469,Ei0848 Pumpkin,8312,Ei081024-01,EI,2008-10-24,washington oaks,Juvenile,UR,2008-11-05,fwc for release to juno beach,"possible intestinal blockage, rear flippers half mobility",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,Flagler,,,St. Lucie,,,b225dd24-1d37-4252-b989-e342a690968b
250ad08d-e119-4cd9-a853-102f9be45f5e,Cc0849 Jack,8313,DMJ081023-01,CC,2008-10-24,dondanville rd beach access,Subadult,UR,2008-10-30,died,"uri, severe and intestinal hemorrhaging",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,St. Johns,,,,,,b225dd24-1d37-4252-b989-e342a690968b
ccca1b82-f109-4f6f-a5d6-3bd0433d50f9,Cm0850 Grant,8343,RDP081111-01,CM,2008-11-11,Indiatlantic,Juvenile,UR,,,URI and fecal impaction/gas,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
102f4c83-93f9-4788-9f1b-1d8e9538038f,Cc0851 Patti,7257,MLB071201-03,CC,2008-11-13,Ormond by the Sea,Adult,UR,,,"URI, transfer back from Clearwater Marine Aquarium",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Volusia,,,,,,b225dd24-1d37-4252-b989-e342a690968b
23132914-9c92-4dd1-bbf3-30d7092b7f9d,Cm0852 Tucker,8344,DBH081113-01,CM,2008-11-13,Indiatlantic,Juvenile,UR,,,URI and fecal impaction/gas; formerly Cm0876; recent rff amputation from monofilament,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Brevard,,,,,,b225dd24-1d37-4252-b989-e342a690968b
